id,text,sentence,pet,label,category,euph_status,sub-category,source,pet_wordform,left-hand context (one sentence),right-hand context (one sentence),literal_translation,non_euph_equivalent,non_euph_equivalent_translation
249,"Mimo swych dwudziestu ośmiu lat nie przestaje być dzieckiem (nie może „wyrosnąć z krótkich spodenek”): święcie wierzy, że Lulu – jego pierwsza kobieta – nigdy wcześniej nikogo nie kochała i pozostaje czysta jak łza. Nie zauważa jej ostentacyjnych skoków w bok, a od redaktora kupuje ironiczną bajeczkę o „liceum dla panien”. Schwarz sądzi, że sam wyciągnął Lulu z bagna nędzy i osierocenia, ona tymczasem nie ma złudzeń co do jego geniuszu: „Nigdy nie spotkałam takiego bęcwała – mówi Schöningowi.","Nie zauważa jej ostentacyjnych skoków w bok, a od redaktora kupuje ironiczną bajeczkę o „liceum dla panien”.",skok w bok,1,sexual activity,sometimes_euph,,KWJP,skoków w bok,"Mimo swych dwudziestu ośmiu lat nie przestaje być dzieckiem (nie może „wyrosnąć z krótkich spodenek”): święcie wierzy, że Lulu – jego pierwsza kobieta – nigdy wcześniej nikogo nie kochała i pozostaje czysta jak łza.","Schwarz sądzi, że sam wyciągnął Lulu z bagna nędzy i osierocenia, ona tymczasem nie ma złudzeń co do jego geniuszu: „Nigdy nie spotkałam takiego bęcwała – mówi Schöningowi.",jump to the side,zdrada małżeńska,marital infidelity
262,"Zamykające album „Red Eye” to przegląd możliwości i zainteresowań artystycznych członków kapeli. Nie brakuje tu więc fragmentów czysto progresywnych ani skoku w bok do świata bluesa; nie brakuje elektroniczno-jazzowych wycieczek w stylu zaprzyjaźnionego z Grand General norweskiego Elephant ani spacerockowego luzu w klimacie „zakręconego” Radiohead (z okolic „Kid A”) czy Kasabian (z czasów „Empire”). Mimo tej różnorodności stylistycznej płyta jest bardzo spójna, zaczerpnięte od innych składniki zostały idealnie przetworzone i zaimplementowane – po to, by dać nową jakość.",Nie brakuje tu więc fragmentów czysto progresywnych ani skoku w bok do świata bluesa; nie brakuje elektroniczno-jazzowych wycieczek w stylu zaprzyjaźnionego z Grand General norweskiego Elephant ani spacerockowego luzu w klimacie „zakręconego” Radiohead (z okolic „Kid A”) czy Kasabian (z czasów „Empire”).,skok w bok,0,sexual activity,sometimes_euph,,KWJP,skoku w bok,Zamykające album „Red Eye” to przegląd możliwości i zainteresowań artystycznych członków kapeli.,"Mimo tej różnorodności stylistycznej płyta jest bardzo spójna, zaczerpnięte od innych składniki zostały idealnie przetworzone i zaimplementowane – po to, by dać nową jakość.",jump to the side,-,-
314,"- „Nikt nam nie obiecywał, że tworzenie rodziny będzie łatwe ”- mówi aktorka w ""Życiu na gorąco"". Magazyn przypomina jej skok w bok. Kilka lat temu Figurska poznała starszego o 10 lat kompozytora Tomasza Hynka.",Magazyn przypomina jej skok w bok.,skok w bok,1,sexual activity,sometimes_euph,,KWJP,skok w bok,"- „Nikt nam nie obiecywał, że tworzenie rodziny będzie łatwe ”- mówi aktorka w ""Życiu na gorąco"".",Kilka lat temu Figurska poznała starszego o 10 lat kompozytora Tomasza Hynka.,jump to the side,zdrada małżeńska,marital infidelity
361,"Tak mi się oczywiście tylko wydawało. Jak się później dowiedziałem, prawdopodobnie tak bardzo pragnąłem uniknąć dyskusji z kimkolwiek, że zobaczywszy pana Czesia wykonałem gwałtowny skok w bok chcąc dostać się do windy. Niestety był jednak na tyle gwałtowny i źle wymierzony, że zamiast wskoczyć do windy przywaliłem głową w jej otwarte drzwi.","Jak się później dowiedziałem, prawdopodobnie tak bardzo pragnąłem uniknąć dyskusji z kimkolwiek, że zobaczywszy pana Czesia wykonałem gwałtowny skok w bok chcąc dostać się do windy.",skok w bok,0,sexual activity,sometimes_euph,,KWJP,skok w bok,Tak mi się oczywiście tylko wydawało.,"Niestety był jednak na tyle gwałtowny i źle wymierzony, że zamiast wskoczyć do windy przywaliłem głową w jej otwarte drzwi.",jump to the side,-,-
466,"Naturalna seksualność to akceptacja tego, że mogą mi się podobać inni mężczyźni niż mój partner. Ale to nie znaczy, że on przestał mi się podobać albo że zrobię skok w bok. Kiedy pytam na wykładach dla kobiet, kto widział swoich rodziców przytulonych, całujących się, podnoszą się najwyżej trzy paluszki.","Ale to nie znaczy, że on przestał mi się podobać albo że zrobię skok w bok.",skok w bok,1,sexual activity,sometimes_euph,,KWJP,skok w bok,"Naturalna seksualność to akceptacja tego, że mogą mi się podobać inni mężczyźni niż mój partner.","Kiedy pytam na wykładach dla kobiet, kto widział swoich rodziców przytulonych, całujących się, podnoszą się najwyżej trzy paluszki.",jump to the side,zdrada małżeńska,marital infidelity
1345,"Nie ma już Igora Przegrodzkiego, który bardzo dużo z nami grał, nie ma Leosia Niemczyka i nie ma Jurka Cnoty, który od pewnego czasu grał z nami emeryta Kopcińskiego, straszną mendę. Nie zapomnę, jak w jednym odcinku stał w kolejce po pasztetówkę, nie mogliśmy sceny skończyć ze śmiechu. Nagle zmarł.","Nie zapomnę, jak w jednym odcinku stał w kolejce po pasztetówkę, nie mogliśmy sceny skończyć ze śmiechu.",skończyć,0,death,sometimes_euph,,KWJP,skończyć,"Nie ma już Igora Przegrodzkiego, który bardzo dużo z nami grał, nie ma Leosia Niemczyka i nie ma Jurka Cnoty, który od pewnego czasu grał z nami emeryta Kopcińskiego, straszną mendę.",Nagle zmarł.,to finish,-,-
1369,"O jego sytuacji wiedzą od Marka i Ani. Zastanawia się, czy ludzie myślą o nim jak o samobójcy, który przyjechał skończyć ze sobą na tej górze. Nie jeżdżę się tam zabić, tylko po to, żeby łatwiej było mi funkcjonować poza górami.","Zastanawia się, czy ludzie myślą o nim jak o samobójcy, który przyjechał skończyć ze sobą na tej górze.",skończyć,1,death,sometimes_euph,,KWJP,skończyć,O jego sytuacji wiedzą od Marka i Ani.,"Nie jeżdżę się tam zabić, tylko po to, żeby łatwiej było mi funkcjonować poza górami.",to finish,popełnić samobójstwo,commit suicide
1452,"Jak powinna teraz wyglądać praca z małym uczniem, tłumaczyła trzy miesiące temu Joanna Lipszyc, szefowa stołecznego Biura Edukacji na konferencji dla nauczycieli młodszych pierwszaków. A więc: trzeba skończyć ze sztywną realizacją programu. Nie wybierać książek w ciemno, poczekać miesiąc i, znając klasę, dobrać najlepszy podręcznik.",A więc: trzeba skończyć ze sztywną realizacją programu.,skończyć,0,death,sometimes_euph,,KWJP,skończyć,"Jak powinna teraz wyglądać praca z małym uczniem, tłumaczyła trzy miesiące temu Joanna Lipszyc, szefowa stołecznego Biura Edukacji na konferencji dla nauczycieli młodszych pierwszaków.","Nie wybierać książek w ciemno, poczekać miesiąc i, znając klasę, dobrać najlepszy podręcznik.",to finish,-,-
1523,Po jej śmierci to był już dramat całkowity. Chciałem skończyć ze sobą. Ania poskładała mnie do kupy.,Chciałem skończyć ze sobą.,skończyć,1,death,sometimes_euph,,KWJP,skończyć,Po jej śmierci to był już dramat całkowity.,Ania poskładała mnie do kupy.,to finish,popełnić samobójstwo,commit suicide
1841,"Poopowiadać sobie historie, podzielić się zwykłymi sprawami. No i suma summarum, głównie przez brak zajęcia, wpadłem w depresję, taką, że dwa tygodnie nie chce się wychodzić z domu – a zjadłeś już wszystko z lodówki, pijesz wodę z kranu i myślisz tylko, jak skończyć ze sobą. W końcu nadludzkim wysiłkiem idziesz na zakupy.","No i suma summarum, głównie przez brak zajęcia, wpadłem w depresję, taką, że dwa tygodnie nie chce się wychodzić z domu – a zjadłeś już wszystko z lodówki, pijesz wodę z kranu i myślisz tylko, jak skończyć ze sobą.",skończyć,1,death,sometimes_euph,,KWJP,skończyć,"Poopowiadać sobie historie, podzielić się zwykłymi sprawami.",W końcu nadludzkim wysiłkiem idziesz na zakupy.,to finish,popełnić samobójstwo,commit suicide
1908,"Jeśli już, robi to w sposób bardzo nieudolny, w efekcie czego ląduje na „dywaniku” szkolnego psychologa. Początkowo Raimonds stara się uniknąć spotkania z panią psycholog; zdaje sobie bowiem sprawę, czym to się może skończyć. I tak też się dzieje, dostaje uwagę wpisaną do dzienniczka, którą ma pokazać matce.","Początkowo Raimonds stara się uniknąć spotkania z panią psycholog; zdaje sobie bowiem sprawę, czym to się może skończyć.",skończyć,0,death,sometimes_euph,,KWJP,skończyć,"Jeśli już, robi to w sposób bardzo nieudolny, w efekcie czego ląduje na „dywaniku” szkolnego psychologa.","I tak też się dzieje, dostaje uwagę wpisaną do dzienniczka, którą ma pokazać matce.",to finish,-,-
1346,"Albo gdy 7 kwietnia 2010 r., jako pierwszy władca Rosji, oddawał hołd polskim jeńcom wojennym”. Niektórym to rzeczywiście w Polsce służyło, ale dla Polski skończyło się to tragicznie, a mogło – gdyby potrwało – jeszcze gorzej. Bo to były hołdy, ale w drugą stronę.","Niektórym to rzeczywiście w Polsce służyło, ale dla Polski skończyło się to tragicznie, a mogło – gdyby potrwało – jeszcze gorzej.",skończyć się tragicznie,0,death,sometimes_euph,,KWJP,skończyło się [...] tragicznie,"Albo gdy 7 kwietnia 2010 r., jako pierwszy władca Rosji, oddawał hołd polskim jeńcom wojennym”.","Bo to były hołdy, ale w drugą stronę.",something ended tradically,ktoś umarł,someone is dead
1363,"Może rzeczywiście była szczęśliwa. Wprawdzie małżeństwo skończyło się tragicznie, lecz pewnie się kochali. Jak mogli być szczęśliwi, tracąc dwoje dzieci?","Wprawdzie małżeństwo skończyło się tragicznie, lecz pewnie się kochali.",skończyć się tragicznie,0,death,sometimes_euph,,KWJP,skończyło się tragicznie,Może rzeczywiście była szczęśliwa.,"Jak mogli być szczęśliwi, tracąc dwoje dzieci?",something ended tradically,-,-
1733,"Puścił linę i odsunął się od krawędzi. Miała rację, jeśli był tu ktoś jeszcze, zejście po tej linie mogło skończyć się dla niego tragicznie. Tym bardziej że nie miał już żadnej broni prócz noża.","Miała rację, jeśli był tu ktoś jeszcze, zejście po tej linie mogło skończyć się dla niego tragicznie.",skończyć się tragicznie,1,death,sometimes_euph,,KWJP,skończyć się [...] tragicznie,Puścił linę i odsunął się od krawędzi.,Tym bardziej że nie miał już żadnej broni prócz noża.,something ended tradically,ktoś umarł,someone is dead
1836,"Najprawdopodobniej również malując murale w willi Eileen Gray był przekonany, że udoskonali to piękne wnętrze, gdy uda mu się przełamać surową biel ścian. Niewiele jednak brakowało, aby jego pobyt w E-1027 skończył się tragicznie. 13 sierpnia 1938 pływając w morzu, jak miał to w zwyczaju każdego dnia, znalazł się na kursie rozpędzonej łodzi motorowej.","Niewiele jednak brakowało, aby jego pobyt w E-1027 skończył się tragicznie.",skończyć się tragicznie,1,death,sometimes_euph,,KWJP,skończył się tragicznie,"Najprawdopodobniej również malując murale w willi Eileen Gray był przekonany, że udoskonali to piękne wnętrze, gdy uda mu się przełamać surową biel ścian.","13 sierpnia 1938 pływając w morzu, jak miał to w zwyczaju każdego dnia, znalazł się na kursie rozpędzonej łodzi motorowej.",something ended tradically,ktoś umarł,someone is dead
2012,"Gdy tylko zobaczyli u podnóży schodów autobus, zaczęli się przepychać. Ten owczy pęd skończył się tragicznie. Ta historia powinna być nauczką dla wszystkich podróżnych, bo brytyjskiej turystce życia już nic nie wróci.",Ten owczy pęd skończył się tragicznie.,skończyć się tragicznie,1,death,sometimes_euph,,KWJP,skończył się tragicznie,"Gdy tylko zobaczyli u podnóży schodów autobus, zaczęli się przepychać.","Ta historia powinna być nauczką dla wszystkich podróżnych, bo brytyjskiej turystce życia już nic nie wróci.",something ended tradically,-,-
2071,"Proletariatu nie tworzyli jednak sami mężczyźni, choć to oni na ogół znajdowali się na pierwszych stronach gazet i stali w pierwszym szeregu. W 1883 ROKU OPERETKOWA CHWILAMI gonitwa policji rosyjskiej za Ludwikiem Waryńskim skończyła się tragicznie. We wrześniu został aresztowany.",W 1883 ROKU OPERETKOWA CHWILAMI gonitwa policji rosyjskiej za Ludwikiem Waryńskim skończyła się tragicznie.,skończyć się tragicznie,0,death,sometimes_euph,,KWJP,skończyła się tragicznie,"Proletariatu nie tworzyli jednak sami mężczyźni, choć to oni na ogół znajdowali się na pierwszych stronach gazet i stali w pierwszym szeregu.",We wrześniu został aresztowany.,something ended tradically,-,-
44,"Prawicowcy chcieliby jednocześnie budować partnerstwo strategiczne z Litwinami i jeszcze mocniej naciskać na prawa mniejszości. Powołują się na spuściznę Lecha Kaczyńskiego i jego polityki. Wszystko to bardzo piękne, tylko warto pamiętać, że dwa dni przed śmiercią w Smoleńsku Lech Kaczyński bawił z oficjalną wizytą w Wilnie, podczas której zabierał się do skonsumowania owocu swojego podejścia do Litwy. A podejście to miało być skuteczne – Kaczyński spodziewał się na przykład załatwienia sprawy zapisu polskich nazwisk, które wciąż jeszcze na Litwie zapisywać należy zgodnie z litewską ortografią.","Wszystko to bardzo piękne, tylko warto pamiętać, że dwa dni przed śmiercią w Smoleńsku Lech Kaczyński bawił z oficjalną wizytą w Wilnie, podczas której zabierał się do skonsumowania owocu swojego podejścia do Litwy.",skonsumować,0,sexual activity,sometimes_euph,,KWJP,skonsumowania,Prawicowcy chcieliby jednocześnie budować partnerstwo strategiczne z Litwinami i jeszcze mocniej naciskać na prawa mniejszości. Powołują się na spuściznę Lecha Kaczyńskiego i jego polityki.,"A podejście to miało być skuteczne – Kaczyński spodziewał się na przykład załatwienia sprawy zapisu polskich nazwisk, które wciąż jeszcze na Litwie zapisywać należy zgodnie z litewską ortografią.",to consume,-,-
91,"- W jednym z lutowych odc. serialu „Barwy szczęścia"", który wyemituje TVP 2, Kajtek (Jakub Dmochowski) zaproponuje Angeli (Helena Englert), żeby w końcu skonsumowali swoją znajomość. – Już nie mam tyłów w budzie i możemy ze sobą chodzić.","W jednym z lutowych odc. serialu „Barwy szczęścia"", który wyemituje TVP 2, Kajtek (Jakub Dmochowski) zaproponuje Angeli (Helena Englert), żeby w końcu skonsumowali swoją znajomość.",skonsumować,1,sexual activity,sometimes_euph,,KWJP,skonsumowali,-,– Już nie mam tyłów w budzie i możemy ze sobą chodzić.,to consume,odbyć stosunek płciowy,to have sexual intercourse
164,"Chcemy mieć wszystko już, licząc na to, że wystarczy wziąć tabletkę, tę czy inną, jedną albo dziesięć, a efekt będzie natychmiastowy. Prof. Małgorzata Kozłowska-Wojciechowska jest zdania, że dbanie o siebie polega na odpowiednim odżywianiu: doborze produktów, sposobie ich przygotowania, rozłożeniu w ciągu dnia na porcje, skonsumowaniu tego w odpowiedni sposób, a nie na łyknięciu hot doga w biegu na ulicy. Gdybyśmy postawili na edukację i od dziecka uczyli się prawidłowego odżywiania oraz tego, że zdrowie to także regularny wysiłek fizyczny, to dzisiaj nie byłoby takiego rynku zbytu dla suplementów.","Prof. Małgorzata Kozłowska-Wojciechowska jest zdania, że dbanie o siebie polega na odpowiednim odżywianiu: doborze produktów, sposobie ich przygotowania, rozłożeniu w ciągu dnia na porcje, skonsumowaniu tego w odpowiedni sposób, a nie na łyknięciu hot doga w biegu na ulicy.",skonsumować,0,sexual activity,sometimes_euph,,KWJP,skonsumowaniu,"Chcemy mieć wszystko już, licząc na to, że wystarczy wziąć tabletkę, tę czy inną, jedną albo dziesięć, a efekt będzie natychmiastowy.","Gdybyśmy postawili na edukację i od dziecka uczyli się prawidłowego odżywiania oraz tego, że zdrowie to także regularny wysiłek fizyczny, to dzisiaj nie byłoby takiego rynku zbytu dla suplementów.",to consume,-,-
